SMILES,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,FractionCSP3,QED,SAscore
*CCOC(=O)CC(CCNC(=O)CCCCC(*)=S)c1ccccc1,347.47999999999996,3.6145000000000023,55.4,1,4,13,1,0.5263157894736842,0.3363610026375515,3.673843413913051
*[Si](*)(CCCOCCOCCON(C)C)C(=O)OC1C=CC(C)=C1,341.48,2.0467000000000004,57.230000000000004,0,6,13,1,0.6875,0.29026330424934854,4.708371698400349
*CCBC(=O)NC(CO*)N(O)CCCCSCCCCCC,330.30300000000017,3.1103000000000014,61.8,2,5,17,0,0.9333333333333333,0.1856846658140653,5.045570088457023
*[Se]c1ccc(N(C)C2=CC(N)(C([2H])c3ccc(*)cc3)C2)c(CC)c1,370.37610177800013,1.8813999999999995,29.259999999999998,1,2,6,3,0.3,0.7872209505590577,5.363496405532706
*c1ccc(N(*)CCOC(=O)N(S)C(C)C=CC=CC(=O)OCC)cc1,362.4510000000002,2.4793000000000003,59.08,1,6,9,1,0.3333333333333333,0.31652011478048536,4.662428616956964
*CC(*)(OO[Si](C)(C)C[CH])C(O)C(F)(F)COC(F)C([2H])(F)F,337.33510177799997,2.6374900000000006,47.92,1,4,11,0,0.9090909090909091,0.2725057358856219,6.461268945828735
*C(=O)SN(CC(*)(C(=O)O)C1C=CC=CC1[CH])c1ccc(OC)cc1,343.4040000000001,3.6811900000000026,66.84,1,5,7,2,0.2777777777777778,0.7619161267053576,5.190732489373884
*[C](C(=N)N(C)CCOCCOCCOc1ccc(OC)cc1)C(*)[CH2],334.41600000000005,2.26945,64.01000000000002,1,5,13,1,0.5,0.3405317143436449,3.777944098844557
*C(=O)OC(C=[Se])=C(C)CCC=CC=C(/C=C/c1ccc(*)o1)ON,378.28600000000006,2.5086,74.69,1,5,9,1,0.17647058823529413,0.309377387985792,5.049696052230154
*CC(C)COC(=O)c1ccc(S(=O)(=O)CN(*)CCC)c(Br)c1,390.2990000000001,3.1171000000000015,63.68000000000001,0,5,9,1,0.5333333333333333,0.6066147064607025,4.128074336447838
*OO[Si](C)[Si]CNC(C)(C)Oc1ccc(/C=N/c2ccc(*)cc2)cc1,369.5490000000001,2.5085000000000006,52.08,1,5,10,2,0.2777777777777778,0.22984905702634473,4.484902682485796
*C(=O)C1=C*NC(/C=C/C(=O)OCCNC2=CC=CC(C)N2)C=C1,314.36499999999995,0.5525000000000002,79.46000000000001,3,6,7,2,0.29411764705882354,0.36181184156942886,5.499370806633554
*OCc1ccc(Cc2ccc(OC(O)COCCOO*)cc2)cc1,332.352,2.3846000000000007,66.38000000000001,1,6,12,2,0.3333333333333333,0.27857682805640616,3.7324556373060958
*CCCCCCCC(=O)NCCCSCCC[N+](C)=C(*)COC#N,354.5400000000001,3.011980000000001,65.13,1,4,17,0,0.8333333333333334,0.18869363060157815,4.077974905691269
*c1ccc(C(=O)Sc2cccc(=O)[nH]c3ccnc(*)c3cc2)s1,338.41300000000007,2.3907000000000007,62.82,1,5,2,3,0.0,0.7289571256891514,4.1770264631090015
*Nc1cccc(NCC/N=[C]2/C[S](=C)(O)[Fe]2([CH3])[CH2]O*)c1,338.2340000000001,2.6518000000000006,65.88000000000001,3,5,7,2,0.38461538461538464,0.4062645448267973,5.712580529547651
*C(C*N)OCCC1=CC(=COCCCCOCCOCCOC(C)C)C1,370.5100000000001,3.1145000000000014,72.17000000000002,1,6,19,1,0.8,0.2781945858960417,4.625524831745604
*OC(=O)N1CN(CCCCCCCCCCC(*)=O)CC1[SH](C)C,344.52099999999996,3.3361000000000027,49.85,1,4,12,1,0.8823529411764706,0.4356982538468774,4.682473370641151
*CC(CC(=O)N(C)C)C(C)(C)CCC[N+](C)(C)CCCNCC(=O)O*,356.5310000000001,1.918500000000001,58.64,1,4,14,0,0.8947368421052632,0.38155731300724616,4.576540192020651
*CC(*)C(=O)OCCCCN(C)CCNC1(C)CC(O)COC1Cl,348.871,1.2413999999999994,71.03,2,6,11,1,0.9375,0.33243926911113475,5.227169205981265
*c1ccc(NC(=O)C=C2C=CC(C=NC(=S)c3cccc(*)c3)=C2)nc1,343.41100000000006,2.2384000000000004,54.35,1,3,4,3,0.0,0.5262040672586215,4.389590297502357
*CC(=[C])NC(=O)CCCOC(=O)C1=CC=CC(c2ccc(C)cc2)C=C*1,348.4220000000001,3.732110000000003,55.4,1,3,8,2,0.2727272727272727,0.5751785883725814,4.605416360470045
*CCCCCCCCNC(=O)C1C(CC)CNCC(*)C1CCO,324.50900000000007,2.992800000000002,61.36,3,3,12,1,0.9473684210526315,0.48367560131391973,4.786234538883658
*OC(=O)CCCNC(=O)OCC[Si](C)(CCC[CH2])c1*ccc1C=CC,363.5300000000001,3.571290000000002,64.63,1,4,12,1,0.5263157894736842,0.45536004828815757,4.94530903275738
*CC[SH](C)(=O)CCCNC(=O)C(C)CN(C)C(=*)C=CC(=C)F,331.4770000000001,1.3933000000000004,49.410000000000004,2,3,12,0,0.625,0.3227845799457023,5.523329281502784
*OC(N)CNC1=C2N*=C3N(PO)[Si]3C(C=CC=C)C2C=C1Br,400.26900000000006,0.6545000000000005,82.55,4,6,7,3,0.3076923076923077,0.16530511357679006,7.086125809687693
*SC(C)c1ccc(S(=O)(=O)C(CNC(*)=O)c2ccccc2)cc1,347.461,3.719000000000002,63.24,1,4,7,2,0.23529411764705882,0.8290080207869761,3.8742572544172456
*O[Si](C)(C)CC[Si](OC=C)=C1C=CC=C2c3ccc(*)c(c3)SN21,357.5830000000001,3.6438000000000024,21.700000000000003,0,4,6,3,0.23529411764705882,0.44006992833306224,5.944120885568703
C[Si](C=CC=*C(=O)CCNC1C=[Si]CC(O)=*O[Si]1(C)C)SC#N,382.66600000000005,0.8810799999999994,82.35,2,6,8,1,0.5,0.4789841043118691,6.71840982549065
*C1=CC=CN(CCCCCNC(=O)c2ccc(OCCCC)c(*)c2)C=C1,352.4780000000002,3.716400000000003,41.57000000000001,1,3,11,2,0.4090909090909091,0.6173316947105357,3.558102929278048
*OC(=O)/C=C(C)/C=C/C(C=CC(F)(F)C=[SH]N*CF)C(=O)OCC,366.38100000000014,2.5665000000000004,64.63,2,5,11,0,0.4,0.11192415881516002,5.633100032910493
*NCCCCCCNC(=O)c1ccc(*)c(OCCNC(C)CCC)c1,347.5030000000001,2.3623000000000003,62.39,3,4,15,1,0.65,0.4263457830680777,3.6597863202067717
*CC(NCCSCCCCl)NC(=O)CCCCCCS(*)=O,354.96900000000016,2.5115000000000007,58.199999999999996,2,4,16,0,0.9285714285714286,0.2538799144561687,4.616188433354904
*CC(CCC(=O)OCC)C(CBr)=C(C(F)(F)F)S(*)(=O)=O,379.19399999999996,3.0039000000000016,60.440000000000005,0,4,8,0,0.7272727272727273,0.4806786422318173,4.625092362172049
*[Se]C(=O)C(C=C)[Si](*)(C#N)C(=O)OCCC(C)(C)c1ccccc1,392.3890000000002,2.8814800000000016,67.16,0,4,9,1,0.35294117647058826,0.4788136629863107,4.9475405969021455
*N(C=C1C=CC([Si](C)(C)C*OC(=O)c2cc[n+](C#N)cc2)=C1)CC,339.47100000000006,2.831480000000001,57.21,0,4,7,2,0.2777777777777778,0.5660881556722788,5.018866027925199
*O[Se](CO)CCCCCCCCCNC(=O)/C(C)=C(/*)C,349.353,2.6804000000000006,58.56,2,3,13,0,0.8,0.30533848808449066,4.138068741802141
*CCOCC1C=C2C=NC=CC=C(C1)C2=CCCC(=O)Nc1ccc(*)o1,350.418,3.5543000000000022,63.83,1,4,8,3,0.3333333333333333,0.729341483163279,5.762181070834887
*N(CC(C)C)c1ccc(C(=O)NCCOCCN(C)C(C=C=*)OC)s1,366.50700000000006,1.8320999999999998,54.040000000000006,1,6,13,1,0.6111111111111112,0.4263918313568666,4.5100984714268195
*Sc1ccc(C(=O)NCCCC(=O)OCc2ccc(*)cc2)cc1Cl,361.85,3.3244000000000016,55.400000000000006,1,4,8,2,0.2222222222222222,0.5785396780506908,3.1248986148588127
*CCCC(=O)CC1C=C[SH](C)(C)O*C(S)=CCN(C)CCOC1=O,375.5560000000002,2.8112000000000013,55.839999999999996,2,6,5,1,0.6470588235294118,0.5716192948492711,5.974358491540731
*[CH2][Fe][CH2]COCCCCCN1CCNC=CC=CC(NNC(*)C=O)C1,392.325,1.1114000000000015,65.63,3,6,14,1,0.7222222222222222,0.1782239193216101,5.833845444617741
*OC(C)C=C1C=CC(N(Cl)C=NCCNC(=O)c2ccc(*)cc2)=C1,343.814,2.3246,53.93,1,3,8,2,0.2222222222222222,0.3409731754755318,4.907467439202829
*c1ccc(Oc2ccc(C(=O)C=NC#CC(C#C)c3ccc(*)o3)cc2)cc1,351.36100000000005,3.052500000000001,51.8,0,4,5,3,0.043478260869565216,0.4032893161723503,4.625530550364587
*C(=O)PCN(C=CC=CC)c1ccccc1C(=O)c1ccc(*)o1,325.3040000000001,3.886700000000003,50.52,0,4,8,2,0.1111111111111111,0.4196815781136646,4.705022878524572
*CCCCOC(=O)N(CCCC)C(=O)OCCC(C)(C)N1CCN(*)C1,355.4790000000001,3.3176000000000023,62.32000000000001,0,6,11,1,0.8888888888888888,0.5299366319227068,3.993675857887917
*CC(=O)CCCC=CC=CCC(=O)N(CCCO)c1ccc(*)cc1C,341.451,3.094520000000002,57.61,1,3,12,1,0.42857142857142855,0.4693967020456202,3.9554059618380206
*C(C(=O)C=CC=C1CN(*)C(=O)C1=O)C1=C(C2NC=CC=CCC2C)C=C1,348.4020000000001,2.1858000000000004,66.48,1,4,5,3,0.2857142857142857,0.6108860231519849,5.663116645081262
*NC1=CC([SH]*)=C(COCC(F)(F)F)CN1C(=O)COC(F)=CCF,373.32300000000004,2.2837000000000005,50.8,2,4,9,1,0.46153846153846156,0.36998843850465263,4.980554544408715
*CCCCCN1CCC(OCCCCCCOC(=O)CCC(*)=O)OC1,355.47500000000014,3.1065000000000014,65.07000000000001,0,6,16,1,0.8947368421052632,0.3130530533754499,4.0157245372528845
*/C=C/C(OS(=O)(=O)C(C)C)C(=O)c1ccc(*)cc1Br,345.214,1.9928000000000001,60.440000000000005,0,4,6,1,0.3076923076923077,0.5844634124086244,4.854318439603277
*C(=*CCOCCOCC(O)CN(C)CC1COC1C)[Si](C)(C)C#N,356.53900000000004,0.8400800000000004,74.94999999999999,1,6,13,1,0.8823529411764706,0.3893119827577987,5.26431602133488
*c1ccc2o*(C=C)[nH]c(CC)cc(=O)c2c1,215.25199999999998,2.2084,46.0,1,2,2,2,0.15384615384615385,0.8343610601928912,4.673817272145762
*N(CC=O)C(=O)C1=CC(CCN2C(=O)*CCCC2(C)CC)CC=C1,331.43600000000004,3.258600000000002,57.690000000000005,0,3,7,2,0.631578947368421,0.6728780517959049,5.498787765229347
*CCCCCCCOC(=O)N(C)CCSCCNCCN(*)CC,345.55300000000017,3.081900000000002,44.81,1,5,17,0,0.9411764705882353,0.41050398009152494,3.746285521890928
*C1=N*C2=NC(c3ccccc3)=CC(=CC(O)=CC=COC(=O)CC=C1)N2,346.3660000000001,3.2771000000000017,83.28,2,6,1,3,0.05,0.7645982820198454,5.691167395621212
*CCCN(CNC(=O)CCCNC([2H])CCCC(C)O*)C[PH]([2H])=O,335.425203556,1.8430999999999993,70.67000000000002,2,5,17,0,0.9333333333333333,0.24109824193171261,5.950455349612237
*CCN(C=CC=C)C(F)=C(F)NN(CCCCCC(=O)O*)CCC[N+][O-],372.41600000000017,2.8881000000000014,81.97,1,6,17,0,0.5882352941176471,0.18297183887105303,5.10479096124608
*CC(C*)(CCSCCCO)OCCOCCSOCCOC,354.5340000000001,2.5105000000000004,57.150000000000006,1,7,19,0,1.0,0.2824446898324192,4.287968098107665
*CC(CCOC#CC)CCN(*)NCCC(C)NC(=O)OCCC(C)C,353.5070000000002,3.1696000000000017,62.83,2,5,15,0,0.8421052631578947,0.26894122540479043,4.948867241761713
*C(=O)CCCCCCCCCC(=O)N[Si](Cl)(CCC(F)F)C(*)=O,367.89600000000013,4.276600000000004,63.24,1,3,15,0,0.8,0.2667894507419428,4.395864065993819
*C(=O)c1ccc(C(=O)NCCC(=O)c2ccc(*)cc2)c(-c2ccccc2)c1,355.39300000000003,3.220500000000002,63.24,1,3,7,3,0.08695652173913043,0.6620665169803713,2.9346894993823884
*CC(O)CN(CCCN(C)CCO*)CC(=O)OCCc1ccc(C)cc1,364.4860000000001,1.514020000000001,62.239999999999995,1,6,15,1,0.65,0.47622504307494495,3.7922999646944477
*CCCN(C(CO)C(C)C*)S(=O)(=O)CBr,300.21799999999996,1.2929000000000002,57.61,1,3,9,0,1.0,0.652900246631682,5.476651605857991
*N[Si](C)CCOC(=O)OC[CH2][Sn]([*])([CH3])[CH2]CC,351.0870000000001,2.3494,47.56,1,4,9,0,0.9,0.5118810033025487,5.382667535372812
*C1=NC(COC(=O)C2C=CC(C)C(C)C=C2)CC(*C=CC=CC)=C1,324.444,4.3228000000000035,38.66,0,3,6,2,0.42857142857142855,0.414423308654572,5.773904545949375
*[SiH]([O])CCCN(CC#N)c1*ccc(=COC2=CC(=CC(CC)OC)C=C2)c1,382.5360000000002,2.885580000000001,65.39,0,4,11,2,0.38095238095238093,0.43597575397247396,5.943346321114304
*c1ccc(OC[Si](C)(C)CCCCOc2ccc(N)nc2*S)cc1,361.563,2.8791,57.370000000000005,2,5,10,2,0.3888888888888889,0.3880800437481709,4.028494821392006
*CCN(CCC)CCSS(=O)(=O)c1ccc(S(*)(=O)=S)cc1,365.56700000000006,2.3576000000000006,54.45,0,6,10,1,0.5384615384615384,0.593436358047819,4.237364183843564
*c1ccc(S(=O)(=O)c2ccc3cc2PCCN3C(=O)C(*)C(C)=O)cc1,373.3700000000001,1.2711999999999999,71.52000000000001,0,4,4,3,0.2222222222222222,0.5978296245620702,5.648946983223865
*C=CP(=O)(OCC)OCCCO*[Se]1=CC=C(CO)C=C1,366.232,2.0629,64.99000000000001,1,5,11,1,0.46153846153846156,0.34458462470952744,5.9820460870467365
*CC(CO)COc1ccc(N(C)CCc2ccc(C(=O)O*)cc2)cc1,341.40700000000004,2.9415000000000013,59.0,1,5,10,2,0.35,0.7199268847953247,3.5426041339719543
*C(C)C(*)C(=O)OCCS(=O)OC=CC=C(Br)C(F)=C[NH+],367.216,1.3223,76.4,0,4,9,0,0.4166666666666667,0.3499972614946975,6.348745414144838
*NC(=CCC(=O)NC(C)=C(*)C(=C)C(F)(F)F)C1C=CC(=CC=C[2H])N1C,352.37810177800003,3.2699000000000016,44.370000000000005,2,3,7,1,0.2777777777777778,0.691452036397041,5.813669451340857
*CC(C)(CN(*)CCN(C)C(=O)OCC(CC)CC)N1C=CCC1,323.48100000000005,3.203000000000001,36.02,0,4,11,1,0.8333333333333334,0.5848785629295243,4.761097067276997
*c1ccc(-c2ccccc2C=CC2=CC(=O)NNC(=O)C(*)C=C2)cc1,328.37100000000004,2.5228,58.2,2,2,3,3,0.047619047619047616,0.9095115037939634,4.796820415365049
*CC#CCCCNC(=O)C(O)CCC=C1C=CN(*)C1C=CC=CCl,346.85800000000006,2.8922000000000008,52.57,2,3,9,1,0.42105263157894735,0.3832656733433432,5.462913713596049
*O[Si](C)(F)c1ccc(S(=O)(=O)C=C2C=CC(CC(*)C#N)=C2)cc1,347.4430000000001,2.8212800000000016,67.16,0,4,6,2,0.1875,0.5861200357579344,5.194960303797533
C*[Si](C)(C)[Si](C)(C)OCCCNC(=O)C1=CC=CC(C)(O)O*C1,357.59900000000005,2.770600000000001,67.79,2,4,8,1,0.6875,0.5176549513800999,5.124390816854898
*C(C/C=C/CC*=NC1CC[N+](C)O1)COCCOCCOCCOCC,372.50600000000026,2.865100000000001,64.41000000000001,0,7,18,1,0.8947368421052632,0.2102706074417325,5.290783982821512
*Oc1ccc(C(=O)Nc2ccc(/C(C)=N/N=C/c3ccc(*)o3)cc2)cc1,345.35800000000006,3.3927000000000023,76.19,1,5,6,3,0.05,0.5494412910689463,3.2532556215857396
*CCCCCCNC(=O)N[N+]CCCCCNCCCCC1CC1O*,353.5310000000001,3.132600000000001,76.49000000000001,3,3,19,1,0.9473684210526315,0.2465862200622388,4.71473468139069
*C#Cc1c(Cl)cc(COC2C=C(*)C2=C[N+](=O)[O-])c(Cl)c1Br,387.016,4.106800000000001,52.370000000000005,0,3,4,2,0.14285714285714285,0.3384147389725423,5.241018278136368
*[Si](C)(CCCCCC[Si](*)(CC#N)COC(C)=O)CC(C)[O][Na],349.55500000000006,3.280680000000002,59.31999999999999,0,4,13,0,0.8666666666666667,0.29077792889981574,5.723664426597966
*OC(=O)C(=O)OC(CC(*)C(F)(F)C(F)(F)C(F)(F)F)C(C)C,340.191,3.1225000000000014,52.60000000000001,0,4,6,0,0.8181818181818182,0.4235218233005737,4.778420773367178
*C(=O)C=CC(=O)[As]C(C=C1C=CC(C(=O)*CCl)C=C1)OC,368.6480000000002,1.2982999999999998,60.44,0,4,9,1,0.26666666666666666,0.3495722185570354,5.850412074662422
*N(C)CC=CC1=C(NC=O)OCCOCCCC*C(CBr)=C1,372.28299999999996,2.5054000000000007,50.80000000000001,1,4,6,1,0.5625,0.5751396488048636,5.2102591780767975
*[C]=C(C=C(C#N)C[Si](C)(F)F)O[Si](*)(C)OC[Si](C)(C)C#N,343.5340000000001,3.102850000000002,66.03999999999999,0,4,8,0,0.5,0.22324703588776962,6.049775568795409
*CC(*)(C)C(=O)OCCCCC12CCCCC1OC(Br)COC2,375.303,4.092200000000004,44.760000000000005,0,4,7,2,0.9411764705882353,0.38198312011542596,5.274423877731968
*C(=O)C1(C)CC(C=CC(Br)C(=O)SS*C)OC1=O,352.25100000000003,2.6599000000000004,60.440000000000005,0,6,6,1,0.5454545454545454,0.24083295084819034,6.159213954646701
*[CH]C=CC=C(*)CCNC(C)COCCOCCOCCOCCC(C)C,368.5380000000002,3.1675900000000015,48.95,1,5,20,0,0.7619047619047619,0.2641922284779185,4.218216555212011
*CCCC(=O)NCCOCCCCNCCSSCCC(=O)N*,363.54900000000004,1.5888,79.46000000000001,3,6,18,0,0.8666666666666667,0.2534886697550374,3.6170133163499907
*CCCCCCCNC(=O)CSCCCSCCNC(=O)O*,348.5340000000001,3.067700000000001,67.43,2,5,16,0,0.8666666666666667,0.41966014607553176,3.5211314465239543
*Oc1ccc2c(c1)CC[PH](C)(O)OC(*)c1ccccc1CC(=O)N2,345.3350000000001,3.033500000000001,67.78999999999999,2,4,1,3,0.2777777777777778,0.7798466797941676,5.101709814653273
*C(=O)C(=CNC(=O)C=CC=CC(C=C)C=N*c1ccc(O)cc1)CCCl,371.84400000000016,2.7078000000000007,78.76,2,4,11,1,0.15,0.206258013559798,5.2568307339252165
*c1ccc(C(F)(CF)CCC(C#N)CC(O)N(*)C(=O)[O][Na])cc1,332.28200000000004,1.61038,73.56,1,4,8,1,0.4666666666666667,0.5797578673010123,5.84053062715428
*c1ccc2c(c1)C(=O)Oc1ccc(cc1C)*C=C=CC=CC=CC(=O)NC2,356.40100000000007,2.5101199999999997,55.400000000000006,1,3,0,4,0.08695652173913043,0.4483080751957313,5.699567764962527
*C1=NCC=C(c2cc3c(N(c4ccc(O)cc4)C(*)OCC)c(c2)S3)N1,351.4310000000001,3.713700000000002,57.09,2,6,6,5,0.21052631578947367,0.6631527832574129,5.387343177653935
*C(=O)OCCCOC=CC=C(C(=O)C1NCN(*)C1C)C(F)=CCl,344.77,2.2220000000000004,67.86999999999999,1,6,9,1,0.4666666666666667,0.299273504640769,5.584128855833732
*C#CC(CCC1=CC(=C[2H])C=C1)OC(=O)c1cc2cc*oc(=O)c1nc2C,347.36810177800015,3.364620000000002,69.4,0,5,5,4,0.19047619047619047,0.6126195243416515,6.585647772521502
*C1CCCN(C(=O)NCC2(C(=O)C*C(F)(F)C(F)(F)CN)C=CC2)CC1,378.39000000000016,2.725200000000001,75.43,2,3,8,2,0.7647058823529411,0.5037619204663593,5.085796974274503
*OC(C=C)=C(Br)C=CS(=O)(=O)CCCSC(*)=O,339.23200000000014,2.980900000000002,60.440000000000005,0,5,8,0,0.3,0.3865048084193783,4.956911097370672
*CCCCCCNC(=O)c1ccc(CN(CCC)C(=S)N*)cc1,333.501,3.4952000000000023,44.370000000000005,2,2,11,1,0.5555555555555556,0.4804913933099048,3.0936965109019177
*CCCCCS(=O)(=O)CC[N+](C)(C)CCC(C)(C)SC(=O)O*,352.54200000000003,3.1183000000000014,60.44,0,5,12,0,0.9333333333333333,0.3988412129583267,4.549445990803205
*CCOCCN(*)CCC[Si](C)(O)/N=C/C(C=COCC)C(=N)OC,357.52700000000016,2.0521700000000003,87.37000000000002,2,7,15,0,0.75,0.15395921947051847,5.712657402282435
*Oc1ccc(CS(=O)(=O)CC(C)(CO[N+](C)CC)C(*)CCCNC)cc1,384.5420000000002,2.5096000000000007,70.53000000000002,1,6,14,1,0.6842105263157895,0.30315549472989967,4.853325638242115
*N1CCC(C*C)OCCOCCCCCCCC(=O)CC(C)C1=O,340.48400000000004,3.5721000000000025,55.84,0,4,2,1,0.8947368421052632,0.7709344491511829,4.912123001586008
*OC#CC1C(Cl)=C(C=CC(=O)OCCOC(*)=O)Cc2ccccc21,344.75000000000006,3.0463000000000013,61.830000000000005,0,5,5,2,0.2222222222222222,0.3554159740651803,4.5317548996875505
*C(=O)CCCN1C#CC=CC=Cc2cccc(c2)CC(=O)N(*)CCC1C,348.4460000000002,3.002600000000002,40.620000000000005,0,3,4,2,0.36363636363636365,0.7856088085626703,6.362150613678946
*CCCCSCCNN(CCNC)COCc1cccc(C(=O)N*)c1,366.53100000000006,1.8617999999999995,65.63,3,6,16,1,0.6111111111111112,0.23577567328705437,3.9041207670328264
*C1=CC(/C=C/N=C/CC(=O)OCCCCCOc2ccc(*)s2)N=C1,344.436,2.8758000000000017,60.25,0,6,11,2,0.3888888888888889,0.35224689088510325,5.067056868075327
*/C=C(/*)CCC(=O)ONCCCCCCCOCCBr,334.2539999999999,3.1164000000000023,47.56,1,4,14,0,0.7857142857142857,0.30121465633376426,3.8154303218663284
*N(CC=O)CCC*C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(O)(F)F,374.20399999999995,2.4726000000000012,66.84,1,5,12,0,0.8181818181818182,0.32304494660639116,4.573492426526597
*Cc1ccc(Cc2ccc(C(=O)NC(C)S(=O)(=O)*CC)cc2)c(C)c1,358.4830000000001,3.563920000000002,63.24,1,3,8,2,0.35,0.7846039759669097,3.8282109454392925
*NC(=O)CC(C)C(CC(C)(C)CC(=O)c1ccccc1)[Si](*)(CC)CO,361.5580000000001,3.6988000000000034,66.4,2,3,11,1,0.6,0.4664167872392172,4.7361244113690475
*CC(F)(CO)COC(=O)CCCCCCC(=O)C=Cc1ccccc1*,348.414,2.9955000000000016,63.6,1,4,13,1,0.5,0.33810677954754514,4.106126878911226
*CN(C)C(=O)OC1=CC(CI)C=C1OC(C)O*,351.1400000000001,2.2377000000000002,48.0,0,4,6,1,0.5454545454545454,0.4184402867630053,5.676887422910113
*C1=CC=CSC[Si](*)(C)C(=O)C(C(=O)c2ccc(S(=O)[O-])cc2)=C1,361.4960000000001,2.499500000000001,74.27,0,5,3,2,0.125,0.35784452597362315,5.9253274018662125
*CC(C=CC(=O)CC(=O)S*)=CC=CS(=O)(=O)c1ccccc1,334.41800000000006,3.1075000000000017,68.28,0,5,8,1,0.125,0.4149951740054119,4.079294342451557
*CCC[N+](C)(C)CC*CCCNC(=O)CCCC[SH](=O)(O)Cl,356.9599999999999,2.662200000000001,66.4,3,2,15,0,0.9333333333333333,0.18279121148960395,5.007823809907178
*N(CCC1(C=O)C=CC=CN2CC(C2=O)c2cccc1c2)C(=O)*C,323.37200000000007,2.5421000000000005,57.690000000000005,0,3,5,4,0.3157894736842105,0.6179201271779756,6.619236369022814
*N1SC(S)C(*C=C)=C1CNC(=O)C(C=N)=CC=COCCC,338.4780000000001,2.7429700000000015,65.42,3,6,10,1,0.3333333333333333,0.10898086596621147,5.751193916867419
*CCCC(C=CCOCCCCCOCC)=CC=CCC(=O)N(*)C#N,346.47100000000006,4.160480000000003,62.56,0,4,16,0,0.6,0.1821471696584131,4.185905921352191
*C1=CC(COO[Si](C)(C)[Si]CCC(*)C)OC(=CC=CC(C)(C)C#N)N1,376.605,3.8331800000000023,63.510000000000005,1,5,10,1,0.6111111111111112,0.3565195188276086,6.299787003673255
*OC(C)Cc1ccccc1C=C(*)CCCOC(CCS(=O)(=O)O)OC,370.46700000000004,3.0359000000000007,82.06,1,5,13,1,0.5555555555555556,0.32646118913927424,4.565572023466493
*C1=CC([Si](*)(CC)c2ccc([N+](=O)[O-])cc2)=CC=CO[Si](C)(C)C1,343.5310000000001,3.9643000000000024,52.370000000000005,0,3,4,2,0.29411764705882354,0.47216406518215953,5.527187242268752
*N(CCCC)CCOS(=O)(=O)c1c*c(OCC(S)S)cc1,351.51499999999993,2.2417000000000007,55.84,2,7,11,1,0.6153846153846154,0.3637633886872143,4.5929287839628445
*C(C*C)S(=O)(=O)OCCOC1=CCCC2=C(C=C2)/C=N\C=C1,322.40599999999995,2.9048000000000016,64.96000000000001,0,5,8,2,0.4375,0.5089656049454424,5.6245124752405005
*N1C(=O)C=CC=C(CCC=O)*C=CCC1C,218.276,2.0894,37.38,0,2,3,1,0.38461538461538464,0.6800936724417218,5.787496644753709
*C1C=CC2=N[SH](Cc3ccccc3S(=O)(=O)CCC1=O)N(*)C2,336.43800000000016,1.8791999999999998,66.81,1,5,0,3,0.3333333333333333,0.7347534448766572,6.576780038381048
*C(C=O)C(*)(Cl)N(C)C#N,144.561,0.37788,44.1,0,3,3,0,0.6,0.18914240799104187,6.279793868473172
*CCCC(=O)CCCCS(=O)(=O)CCC*N,248.36799999999994,1.6555,77.23,1,4,12,0,0.9090909090909091,0.5327355900515023,4.159047451109654
*CN(*)c1ccc([N+](N)=CC=COC(=O)N(C)c2ccccc2)c(N)c1,338.3910000000001,2.4215,87.83,2,5,6,2,0.1111111111111111,0.2108734770983547,4.150525961838021
*NC(CCCCCCC(=O)OCCCOCCOCCN(*)CC)OC,360.4950000000002,2.106099999999999,69.26,1,7,20,0,0.9444444444444444,0.20251982540647662,4.001611421421348
*O[Si]1(C)CC(C(=O)NN2C*OC(C=[C])=Cc3ccccc3C2)=CCO1,355.44600000000014,2.2240900000000003,60.03,1,5,4,3,0.2777777777777778,0.8395233845732659,5.987408027752663
*c1cccc(OC2=CC=CC(C=NC=C(O)*CN(C)C(=O)OC)C=C2)c1,353.3980000000001,3.0345000000000013,71.36,1,5,7,2,0.2,0.6040995602699112,5.150201170596627
*N([2H])S(=O)(=O)C=CC(*=C)[Si](c1ccccc1)C(C)C=O,295.434101778,0.7194999999999994,63.24,1,3,8,1,0.23076923076923078,0.5676273933543418,5.5787741688064205
*CCCOCCN(*)CCC(C)OC(=O)C(C=C)=CCN(CC)CC,338.49200000000013,2.9030000000000014,42.010000000000005,0,5,16,0,0.7368421052631579,0.1873114650754464,4.706453903828307
*OC(=O)N(*)[PH](CCCC)CCC(=O)NCCCc1ccc(F)cc1,355.37,3.5611000000000024,58.64,1,3,11,1,0.5294117647058824,0.48769937687917014,4.138544098844558
*CC/N=C\C=c1c2c(C(=O)O)c(C)c(=CCC(=O)C=CC=C(*)NCC)c1=CC=2,376.4560000000001,0.38282000000000155,78.75999999999999,2,4,10,2,0.2608695652173913,0.3516506021137577,5.634818568930198
*[C](CCC(*)=CF)C(=O)C=CC(Br)=CC(Cl)=C[N+](=O)[O-],349.56300000000005,3.9690900000000022,60.209999999999994,0,3,8,0,0.16666666666666666,0.2882240221492828,5.151742641411191
*OS(=O)(=O)Cc1ccc(CN(*)CCOC(C)(C)c2ccccc2)cc1,361.46299999999997,3.2155000000000022,55.84,0,5,10,2,0.3684210526315789,0.6503213443293249,3.392473038761098
